timestamp;mid_price;spot_price;tte;m_t;v_t
0;99.5;10503.0;5.0;-0.00012775706285996972;0.010460614187887244
100;102.5;10510.0;4.999996666666667;-0.0004257151626292895;0.010395837669375255
200;104.5;10513.0;4.999993333333333;-0.0005533509122056207;0.010441763836168006
300;106.5;10517.5;4.99999;-0.0007447362965257538;0.010400865679026764
400;102.5;10509.5;4.999986666666667;-0.00040443943087873166;0.010423646147832814
500;100.5;10506.0;4.999983333333334;-0.00025547806513567085;0.010403411554324862
600;99.5;10503.5;4.99998;-0.00014904665691362613;0.0104334137615254
700;98.5;10503.0;4.999976666666667;-0.0001277573609608264;0.010353876587369089
800;96.5;10497.5;4.999973333333333;0.00010649238961480103;0.010436923786512863
900;95.5;10495.5;4.99997;0.00019170462698929006;0.010436704262074555
1000;96.5;10499.0;4.9999666666666664;4.259394128841839e-05;0.010356560048687836
1100;97.5;10501.0;4.9999633333333335;-4.258989911243265e-05;0.01035557716442298
1200;99.5;10504.5;4.99996;-0.0001916226770865965;0.01037886026656366
1300;102.5;10510.0;4.999956666666667;-0.0004257168655012925;0.010395879253001391
1400;102.5;10510.0;4.999953333333333;-0.0004257170074082152;0.010395882718330536
1500;99.5;10504.5;4.99995;-0.00019162286871109404;0.010378870645513842
1600;99.5;10504.5;4.999946666666666;-0.0001916229325860543;0.01037887410517328
1700;96.5;10499.0;4.999943333333333;4.259404067529183e-05;0.01035658421424955
1800;96.5;10497.5;4.99994;0.00010649274459310118;0.010436958576622853
1900;93.5;10493.5;4.999936666666667;0.0002769339913884515;0.010328979212869745
2000;93.5;10493.0;4.999933333333333;0.00029824381028902843;0.010355347776330459
2100;91.5;10488.5;4.99993;0.0004900772198099031;0.010377003720998059
2200;90.5;10485.5;4.999926666666667;0.0006180120293482399;0.010425171726004122
2300;93.5;10491.5;4.999923333333333;0.0003621794453247025;0.010434217627255861
2400;90.5;10486.0;4.99992;0.0005966874444222838;0.010399418961129923
2500;88.5;10480.5;4.999916666666667;0.0008313186336360344;0.01046642116662511
2600;85.5;10475.0;4.999913333333334;0.0010660731422553894;0.010420968378630277
2700;81.0;10464.5;4.99991;0.001514583290936824;0.010451361439544369
2800;84.5;10472.5;4.999906666666667;0.0011728211430364886;0.010437611483314131
