timestamp;mid_price;spot_price;tte;m_t;v_t
0;273.5;10503.0;5.0;-0.010904509747277335;0.010801176277783778
100;279.5;10510.0;4.999996666666667;-0.011202471439299299;0.01081073360784075
200;282.5;10513.0;4.999993333333333;-0.011330110781131905;0.01089226177449433
300;285.5;10517.5;4.99999;-0.011521499757711924;0.010730208022723675
400;279.5;10509.5;4.999986666666667;-0.0111812064843284;0.010889047077137375
500;276.5;10506.0;4.999983333333334;-0.011032248710852347;0.010883905979654288
600;273.5;10503.5;4.99998;-0.01092582089490099;0.010724618782832922
700;273.5;10503.0;4.999976666666667;-0.010904535191222465;0.010801201480620075
800;268.5;10497.5;4.999973333333333;-0.010670289032924626;0.010737937053908977
900;266.5;10495.5;4.99997;-0.010585080387831606;0.010682194073161212
1000;269.5;10499.0;4.9999666666666664;-0.010734194665817511;0.010690612164296742
1100;271.5;10501.0;4.9999633333333335;-0.01081938209850695;0.01074596153773967
1200;274.5;10504.5;4.99996;-0.010968418468773325;0.01075210174794108
1300;279.5;10510.0;4.999956666666667;-0.01120251624948379;0.010810776851058395
1400;279.5;10510.0;4.999953333333333;-0.011202519983690104;0.010810780454683314
1500;274.5;10504.5;4.99995;-0.010968429437295995;0.010752112500121027
1600;274.5;10504.5;4.999946666666666;-0.010968433093477531;0.010752116084218527
1700;269.5;10499.0;4.999943333333333;-0.010734219712526373;0.010690637109337335
1800;268.5;10497.5;4.99994;-0.01067032460092227;0.010737972847387877
1900;264.5;10493.5;4.999936666666667;-0.010499886946444248;0.010626388461422493
2000;264.5;10493.0;4.999933333333333;-0.010478580719864674;0.010700069721760318
2100;260.5;10488.5;4.99993;-0.010286750902668293;0.010659941828992318
2200;258.5;10485.5;4.999926666666667;-0.010158819685458141;0.01074522680413963
2300;263.5;10491.5;4.999923333333333;-0.010414655861813412;0.01074473806985395
2400;258.5;10486.0;4.99992;-0.010180151455051138;0.010674637788846156
2500;254.5;10480.5;4.999916666666667;-0.009945523858176304;0.010768711452746226
2600;249.5;10475.0;4.999913333333334;-0.009710772941899384;0.01069104974616892
2700;241.5;10464.5;4.99991;-0.009262266385564015;0.01077982232052534
2800;247.5;10472.5;4.999906666666667;-0.009604032125814135;0.01069914331756024
2900;248.5;10473.0;4.999903333333333;-0.009625386830822313;0.010794591067232205
3000;252.5;10478.5;4.9999;-0.009860189402531512;0.01071076992359849
3100;248.5;10473.5;4.999896666666666;-0.009646743746378939;0.010728525865710308
3200;253.5;10479.0;4.9998933333333335;-0.009881535275470194;0.010807692321736506
3300;253.5;10479.5;4.99989;-0.009902876857671957;0.010739773629339595
3400;253.5;10480.0;4.999886666666667;-0.00992421743603009;0.010671196925983683
3500;261.5;10489.0;4.999883333333333;-0.010308117884234042;0.010759995534020274
3600;257.5;10484.0;4.99988;-0.01009488574574392;0.010786420882936056
3700;256.5;10483.0;4.999876666666666;-0.0100522297783539;0.010757659167648224
3800;256.5;10483.5;4.999873333333333;-0.010073563311157397;0.010688027580053473
3900;255.5;10482.0;4.99987;-0.010009573049558917;0.01072887515680236
4000;250.5;10475.5;4.999866666666667;-0.009732164746114809;0.01078721937913258
4100;247.5;10472.5;4.999863333333334;-0.009604073744334082;0.010699189681675988
4200;242.0;10466.5;4.99986;-0.009347778248310139;0.010602436690178364
4300;241.5;10464.5;4.999856666666667;-0.009262315785602472;0.010779879814398041
4400;236.5;10458.5;4.999853333333333;-0.009005824010805871;0.010753700833707282
4500;235.5;10458.0;4.99985;-0.008984445792080879;0.010661469330276813
4600;230.5;10451.5;4.9998466666666666;-0.008706399762601322;0.010691663963484645
4700;235.5;10457.5;4.999843333333334;-0.008963069524619205;0.010723281765759225
4800;240.5;10464.0;4.99984;-0.009240962240732514;0.01068642759596969
4900;240.5;10464.5;4.999836666666667;-0.009262334310820675;0.010622464086002027
5000;239.5;10462.5;4.999833333333333;-0.009176855284236311;0.010719781360755291
5100;231.5;10453.0;4.99983;-0.008770594885448632;0.010662118803560928
5200;233.5;10455.0;4.999826666666666;-0.008856157661533373;0.0107234306817773
5300;229.5;10451.0;4.9998233333333335;-0.008685024479779762;0.010600690427291112
5400;229.5;10450.0;4.99982;-0.008642233092713473;0.010720535922564806
5500;221.5;10441.0;4.999816666666667;-0.008256902920977785;0.010587904372127355
5600;225.5;10445.5;4.999813333333333;-0.008449613765008001;0.010655160555618295
5700;224.5;10444.0;4.99981;-0.00838538975570129;0.010682175724786875
5800;220.5;10439.5;4.999806666666666;-0.008192656647511823;0.010613811884852569
5900;214.5;10431.5;4.999803333333333;-0.007849812432703742;0.010646430182803217
6000;225.0;10445.0;4.9998;-0.008428217093060188;0.010639558614262797
6100;221.5;10440.5;4.999796666666667;-0.008235502262859804;0.01064542520338961
6200;226.5;10447.0;4.999793333333334;-0.00851384837543088;0.010627481355305408
6300;221.5;10440.5;4.99979;-0.008235507753423419;0.010645432300649987
6400;222.5;10442.5;4.999786666666667;-0.008321173121460756;0.010561365211078734
6500;223.5;10443.5;4.999783333333333;-0.00836400106870181;0.010592677225919545
6600;220.5;10440.0;4.99978;-0.008214097755309959;0.010556452755650696
6700;209.5;10426.0;4.9997766666666665;-0.007613972906960491;0.010538871492244938
6800;214.5;10432.5;4.999773333333334;-0.007892706356354749;0.010535727646556838
6900;215.5;10433.0;4.99977;-0.007914142640146542;0.01062343291293047
7000;214.5;10431.5;4.999766666666667;-0.007849841216639808;0.010646469221463523
7100;216.5;10435.0;4.999763333333333;-0.007999872313901956;0.010543632293314151
7200;219.5;10438.5;4.99976;-0.008149853198605915;0.010582223572020554
7300;218.5;10437.0;4.999756666666666;-0.008085585673368752;0.01060731617519025
7400;219.5;10438.5;4.9997533333333335;-0.008149858632107623;0.010582230627187241
7500;221.5;10441.5;4.99975;-0.008278374216488022;0.010530061173948582
7600;221.5;10441.5;4.999746666666667;-0.008278376976085454;0.010530064684157028
7700;217.5;10436.0;4.999743333333333;-0.008042744437758551;0.010575509797496066
7800;221.5;10440.5;4.99974;-0.008235548933000575;0.010645485530426418
7900;226.5;10447.5;4.999736666666666;-0.008535300598791404;0.010568191366128587
8000;223.5;10442.5;4.999733333333333;-0.008321217503299418;0.010708594191919194
8100;226.5;10447.5;4.99973;-0.008535306289297192;0.010568198411953632
8200;229.5;10451.0;4.999726666666667;-0.00868510843920038;0.010600792905726453
8300;221.5;10440.5;4.999723333333334;-0.008235562659663567;0.010645503273872804
8400;224.5;10444.5;4.99972;-0.008406875387661793;0.010624019044977045
8500;226.5;10447.0;4.999716666666667;-0.00851391365171719;0.010627562836953075
8600;221.5;10441.0;4.999713333333333;-0.008256988246759134;0.010588013786201316
8700;217.5;10436.5;4.99971;-0.008064197841558438;0.010518894551278206
8800;214.5;10432.5;4.9997066666666665;-0.00789275897730882;0.010535797888626915
8900;213.5;10431.0;4.999703333333334;-0.007828454057273684;0.010559164418938852
9000;214.5;10432.0;4.9997;-0.007871329409363257;0.010591356120541493
9100;207.5;10423.5;4.999696666666667;-0.007506782529900896;0.01052743710394026
9200;207.5;10424.5;4.999693333333333;-0.007549688650026261;0.010419665778099156
9300;206.5;10422.5;4.99969;-0.007463879786471681;0.010494658705852943
9400;208.5;10425.5;4.999686666666666;-0.007592593214323723;0.01045219922448723
9500;208.5;10425.5;4.9996833333333335;-0.007592595745348004;0.010452202708781042
9600;213.5;10431.5;4.99968;-0.007849909252656504;0.010503748540591287
9700;209.5;10426.0;4.999676666666667;-0.007614049051232837;0.010538976887243905
9800;210.5;10428.0;4.999673333333333;-0.007699834308617535;0.010462406848655233
9900;209.5;10427.0;4.99967;-0.007656947558244086;0.010430071639651428
10000;203.5;10419.5;4.999666666666666;-0.007335148952745514;0.010396087726101937
10100;208.5;10425.0;4.999663333333333;-0.007571161630449187;0.01050639304567852
10200;204.5;10421.0;4.99966;-0.00739953264440077;0.010375613227100757
10300;205.5;10422.5;4.999656666666667;-0.007463904667738014;0.010354533744917946
10400;208.5;10425.0;4.999653333333334;-0.007571169202132001;0.010506403552780909
10500;209.5;10427.0;4.99965;-0.007656962873195935;0.010430092501238445
10600;212.5;10431.5;4.999646666666667;-0.007849935420826282;0.010359877291855354
10700;210.5;10428.0;4.999643333333333;-0.007699857409733688;0.010462438238053835
10800;214.5;10434.0;4.99964;-0.007957110312107989;0.010366917005998174
10900;218.5;10439.0;4.9996366666666665;-0.008171375338886129;0.010377948983001772
11000;225.5;10447.5;4.999633333333334;-0.008535388802910174;0.010417475621059111
11100;218.5;10439.0;4.99963;-0.008171380786871022;0.010377955902151827
11200;225.5;10447.5;4.999626666666667;-0.008535394493592382;0.010417482566545854
11300;221.5;10443.0;4.999623333333333;-0.008342722485021823;0.010353854604896923
11400;227.0;10449.0;4.99962;-0.008599606715239029;0.010463598040811348
11500;225.5;10447.0;4.999616666666666;-0.008513998796955786;0.010477648734892854
11600;223.0;10444.0;4.9996133333333335;-0.008385554679498858;0.01045974710151654
11700;219.5;10439.5;4.99961;-0.008192817780743154;0.010467418885004066
11800;216.5;10435.5;4.999606666666667;-0.008021426521990031;0.01048725856647166
11900;210.5;10428.5;4.999603333333333;-0.007721331470774515;0.010407372941071174
12000;212.5;10430.5;4.9996;-0.007807096830410854;0.010471717853228028
12100;212.5;10430.5;4.999596666666666;-0.007807099432985972;0.010471721344077877
12200;210.0;10428.5;4.999593333333333;-0.007721339192730178;0.010335851369117962
12300;214.5;10434.0;4.99959;-0.007957150100822753;0.010366968844713255
12400;216.5;10436.0;4.999586666666667;-0.00804287045018468;0.010430342535609895
12500;213.5;10432.5;4.999583333333334;-0.007892856328848502;0.010391832550817812
12600;206.5;10423.5;4.99958;-0.0075068701158767185;0.010387218098417462
12700;208.5;10426.5;4.999576666666667;-0.007635572627538193;0.010342908199803845
12800;212.5;10431.0;4.999573333333333;-0.007828555835199926;0.010416041420772897
12900;208.5;10426.5;4.99957;-0.007635577718356058;0.010342915095684194
13000;209.5;10426.5;4.9995666666666665;-0.007635580263768809;0.010484812867708799
13100;206.5;10423.0;4.999563333333334;-0.0074854289970950295;0.010441184671963411
13200;200.5;10415.5;4.99956;-0.007163503359308554;0.010402149100452222
13300;199.0;10414.0;4.999556666666667;-0.007099092282211986;0.010352203856865857
13400;199.5;10414.5;4.999553333333333;-0.0071205668418142225;0.010368867378845723
13500;196.5;10411.0;4.99955;-0.006970242160748288;0.010320297203761299
13600;192.5;10405.5;4.999546666666666;-0.006733914040222326;0.01033731257886444
13700;192.5;10406.0;4.9995433333333335;-0.006755406039274891;0.010287089904471431
13800;174.5;10381.5;4.99954;-0.00570119376738696;0.010276503079324328
13900;182.5;10392.5;4.999536666666667;-0.006174824045354169;0.010283825984046618
14000;172.5;10379.5;4.999533333333333;-0.005615029374651183;0.01020399054899656
14100;183.5;10393.5;4.99953;-0.006217860454828912;0.010318967875820137
14200;193.5;10406.5;4.999526666666666;-0.006776906056828612;0.010371357935271134
14300;184.5;10396.5;4.999523333333333;-0.006346936726670791;0.010161382795905071
14400;190.5;10404.0;4.99952;-0.00666945638970299;0.010219144841082082
14500;192.5;10405.5;4.999516666666667;-0.006733934243887162;0.010337343593753021
14600;191.5;10405.0;4.999513333333334;-0.00671244563742165;0.010253158801815517
14700;200.5;10417.0;4.99951;-0.00722794367006021;0.010244344509013955
14800;195.5;10409.5;4.999506666666667;-0.006905830736897317;0.010337907708633909
14900;198.5;10414.0;4.999503333333333;-0.007099130147697821;0.010283512146940555
15000;207.5;10425.0;4.9995;-0.007571285304113192;0.010365455622981017
15100;209.5;10428.5;4.9994966666666665;-0.007721413839496025;0.01026414131513349
15200;213.5;10433.0;4.999493333333334;-0.007914361617253458;0.010335329621281347
15300;217.5;10438.0;4.99949;-0.008128650305038594;0.01034673411313463
15400;218.5;10438.5;4.999486666666667;-0.008150075981087693;0.010436100676116382
15500;219.5;10440.5;4.999483333333333;-0.008235760331221429;0.010350895262992595
15600;223.5;10445.0;4.99948;-0.008428486819743182;0.010415964061014617
15700;224.5;10446.0;4.999476666666666;-0.008471305866367103;0.01044689803139761
15800;233.0;10457.5;4.999473333333333;-0.008963401186991078;0.010334697439049023
15900;242.5;10469.0;4.99947;-0.00945495598399633;0.01035259043072614
16000;236.5;10461.5;4.999466666666667;-0.009134443046109188;0.010374648420175842
16100;233.5;10457.5;4.999463333333333;-0.008963410151349957;0.010413351101657892
16200;244.5;10471.0;4.99946;-0.009540397674610755;0.010410854652819525
